Date,Close
2025-01-02,163.95205688476562
2025-01-03,163.11244201660156
2025-01-06,158.63780212402344
2025-01-07,159.32925415039062
2025-01-08,160.11947631835938
2025-01-10,156.6227264404297
2025-01-13,156.89930725097656
2025-01-14,157.78829956054688
2025-01-15,157.69940185546875
2025-01-16,158.53903198242188
2025-01-17,159.16131591796875
2025-01-21,159.74411010742188
2025-01-22,162.7272186279297
2025-01-23,164.11997985839844
2025-01-24,163.1033172607422
2025-01-27,168.6090087890625
2025-01-28,165.16050720214844
2025-01-29,165.20025634765625
2025-01-30,166.37294006347656
2025-01-31,164.9617462158203
2025-02-03,167.71456909179688
2025-02-04,167.08848571777344
2025-02-05,167.96302795410156
2025-02-06,167.83384704589844
2025-02-07,166.92947387695312
2025-02-10,166.49220275878906
2025-02-11,168.3804168701172
2025-02-12,168.5294952392578
2025-02-13,169.96058654785156
2025-02-14,161.8809356689453
2025-02-18,164.4051971435547
2025-02-19,165.45864868164062
2025-02-20,166.1741943359375
2025-02-21,169.17547607421875
2025-02-24,169.48355102539062
2025-02-25,171.58047485351562
2025-02-26,170.2388458251953
2025-02-27,170.90469360351562
2025-02-28,172.7631072998047
2025-03-03,174.5022735595703
2025-03-04,172.10719299316406
2025-03-05,173.52833557128906
2025-03-06,173.57803344726562
2025-03-07,174.8600311279297
2025-03-10,175.16812133789062
2025-03-11,172.0475616455078
2025-03-12,167.32699584960938
2025-03-13,167.54562377929688
2025-03-14,166.92947387695312
2025-03-17,168.7083740234375
2025-03-18,166.6710968017578
2025-03-19,167.52577209472656
2025-03-20,166.5120849609375
2025-03-21,165.65740966796875
2025-03-24,164.62384033203125
2025-03-25,161.84120178222656
2025-03-26,165.54808044433594
2025-03-27,167.66490173339844
2025-03-28,166.98910522460938
2025-03-31,169.36428833007812
