Date,Close
2025-01-02,98.32060241699219
2025-01-03,98.29085540771484
2025-01-06,98.86589050292969
2025-01-07,100.15475463867188
2025-01-08,98.9947738647461
2025-01-10,98.39991760253906
2025-01-13,100.11510467529297
2025-01-14,98.79649353027344
2025-01-15,99.23271942138672
2025-01-16,99.83749389648438
2025-01-17,97.08130645751953
2025-01-21,95.41569519042969
2025-01-22,94.8604965209961
2025-01-23,95.80235290527344
2025-01-24,94.73161315917969
2025-01-27,97.10114288330078
2025-01-28,96.6153335571289
2025-01-29,97.43822479248047
2025-01-30,98.10248565673828
2025-01-31,97.97360229492188
2025-02-03,98.93529510498047
2025-02-04,89.96280670166016
2025-02-05,88.90196990966797
2025-02-06,87.29584503173828
2025-02-07,86.53244018554688
2025-02-10,85.65998077392578
2025-02-11,85.79878234863281
2025-02-12,84.93622589111328
2025-02-13,83.69693756103516
2025-02-14,82.29901885986328
2025-02-18,82.57661437988281
2025-02-19,84.86682891845703
2025-02-20,86.92901611328125
2025-02-21,88.73342895507812
2025-02-24,90.48826599121094
2025-02-25,90.64689636230469
2025-02-26,88.61444854736328
2025-02-27,89.8041763305664
2025-02-28,91.45986938476562
2025-03-03,92.35216522216797
2025-03-04,91.7672119140625
2025-03-05,92.3918228149414
2025-03-06,93.19488525390625
2025-03-07,93.83931732177734
2025-03-10,94.41435241699219
2025-03-11,93.91863250732422
2025-03-12,92.55044555664062
2025-03-13,93.8988037109375
2025-03-14,93.76000213623047
2025-03-17,94.79000091552734
2025-03-18,94.72000122070312
2025-03-19,94.0199966430664
2025-03-20,94.7300033569336
2025-03-21,93.11000061035156
2025-03-24,92.30999755859375
2025-03-25,87.87000274658203
2025-03-26,88.11000061035156
2025-03-27,87.5999984741211
2025-03-28,89.2300033569336
2025-03-31,89.76000213623047
