Date,Close
2025-01-02,145.10060119628906
2025-01-03,146.22808837890625
2025-01-06,145.64454650878906
2025-01-07,147.94898986816406
2025-01-08,148.65121459960938
2025-01-10,151.46005249023438
2025-01-13,153.64581298828125
2025-01-14,155.17880249023438
2025-01-15,156.59312438964844
2025-01-16,157.63160705566406
2025-01-17,159.69866943359375
2025-01-21,156.50411987304688
2025-01-22,154.69418334960938
2025-01-23,154.29856872558594
2025-01-24,153.94252014160156
2025-01-27,155.50518798828125
2025-01-28,154.4963836669922
2025-01-29,153.98208618164062
2025-01-30,154.6051788330078
2025-01-31,147.5533905029297
2025-02-03,147.7017364501953
2025-02-04,151.5391845703125
2025-02-05,151.31170654296875
2025-02-06,150.23365783691406
2025-02-07,150.9457550048828
2025-02-10,154.0612030029297
2025-02-11,155.712890625
2025-02-12,153.20074462890625
2025-02-13,154.1699981689453
2025-02-14,155.33999633789062
2025-02-18,156.16000366210938
2025-02-19,157.22999572753906
2025-02-20,158.7899932861328
2025-02-21,156.9199981689453
2025-02-24,157.88999938964844
2025-02-25,156.4199981689453
2025-02-26,155.13999938964844
2025-02-27,156.6699981689453
2025-02-28,158.6199951171875
2025-03-03,153.08999633789062
2025-03-04,152.0
2025-03-05,150.80999755859375
2025-03-06,152.9499969482422
2025-03-07,156.33999633789062
2025-03-10,157.57000732421875
2025-03-11,154.0800018310547
2025-03-12,152.6699981689453
2025-03-13,153.61000061035156
2025-03-14,157.02000427246094
2025-03-17,158.72000122070312
2025-03-18,160.80999755859375
2025-03-19,164.0500030517578
2025-03-20,164.77000427246094
2025-03-21,164.75
2025-03-24,165.02000427246094
2025-03-25,165.94000244140625
2025-03-26,167.97000122070312
2025-03-27,166.64999389648438
2025-03-28,166.08999633789062
2025-03-31,167.2899932861328
