Date,Close
2024-08-01,147.76771545410156
2024-08-02,143.82711791992188
2024-08-05,140.06080627441406
2024-08-06,138.67625427246094
2024-08-07,137.88232421875
2024-08-08,139.89620971679688
2024-08-09,140.3802947998047
2024-08-12,140.4093475341797
2024-08-13,139.56698608398438
2024-08-14,140.07046508789062
2024-08-15,142.13275146484375
2024-08-16,142.5878143310547
2024-08-19,143.7528839111328
2024-08-20,141.65771484375
2024-08-21,142.27452087402344
2024-08-22,142.67591857910156
2024-08-23,144.5263214111328
2024-08-26,145.38787841796875
2024-08-27,143.87034606933594
2024-08-28,142.9402618408203
2024-08-29,144.33050537109375
2024-08-30,144.84939575195312
2024-09-03,141.62835693359375
2024-09-04,139.09263610839844
2024-09-05,137.97650146484375
2024-09-06,135.65618896484375
2024-09-09,137.35972595214844
2024-09-10,135.33309936523438
2024-09-11,134.99044799804688
2024-09-12,136.29257202148438
2024-09-13,137.66322326660156
2024-09-16,139.11219787597656
2024-09-17,140.404541015625
2024-09-18,140.94302368164062
2024-09-19,141.95143127441406
2024-09-20,142.626953125
2024-09-23,144.44798278808594
2024-09-24,144.35987854003906
2024-09-25,140.95281982421875
2024-09-26,139.01431274414062
2024-09-27,142.4409637451172
2024-09-30,144.18365478515625
2024-10-01,146.56271362304688
2024-10-02,147.78652954101562
2024-10-03,148.0802459716797
2024-10-04,147.58094787597656
2024-10-07,147.9529571533203
2024-10-08,145.63262939453125
2024-10-09,146.51376342773438
2024-10-10,147.46343994140625
2024-10-11,148.24668884277344
2024-10-14,148.59913635253906
2024-10-15,144.63401794433594
2024-10-16,145.61305236816406
2024-10-17,148.0312957763672
2024-10-18,147.59071350097656
2024-10-21,147.71800231933594
2024-10-22,147.7571563720703
2024-10-23,147.3263702392578
2024-10-24,147.2969970703125
2024-10-25,147.6494598388672
2024-10-28,147.38511657714844
2024-10-29,145.407470703125
2024-10-30,144.94729614257812
2024-10-31,145.701171875
2024-11-01,149.8621063232422
2024-11-04,150.7432403564453
2024-11-05,150.19497680664062
2024-11-06,154.41464233398438
2024-11-07,153.48455810546875
2024-11-08,153.6411895751953
2024-11-11,153.22023010253906
2024-11-12,152.0355682373047
2024-11-13,155.39369201660156
2024-11-14,158.40914916992188
2024-11-15,158.03709411621094
2024-11-18,158.9964599609375
2024-11-19,157.8491973876953
2024-11-20,159.56021118164062
2024-11-21,159.85691833496094
2024-11-22,160.57891845703125
2024-11-25,158.60084533691406
2024-11-26,160.74703979492188
2024-11-27,160.33164978027344
2024-11-29,160.15362548828125
2024-12-02,160.43055725097656
2024-12-03,160.14373779296875
2024-12-04,156.58323669433594
2024-12-05,157.5821533203125
2024-12-06,153.53701782226562
2024-12-09,155.35684204101562
2024-12-10,155.2777099609375
2024-12-11,154.4963836669922
2024-12-12,153.01283264160156
2024-12-13,152.18203735351562
2024-12-16,147.72152709960938
2024-12-17,146.4852294921875
2024-12-18,142.49945068359375
2024-12-19,139.60157775878906
2024-12-20,141.28294372558594
2024-12-23,141.40162658691406
2024-12-24,142.26206970214844
2024-12-26,142.40054321289062
2024-12-27,142.42031860351562
2024-12-30,141.5005340576172
