Date,Close
2024-08-01,566.1459350585938
2024-08-02,583.0086059570312
2024-08-05,563.3684692382812
2024-08-06,561.7770385742188
2024-08-07,559.5333251953125
2024-08-08,559.69140625
2024-08-09,552.2979125976562
2024-08-12,558.7523803710938
2024-08-13,567.598876953125
2024-08-14,572.966064453125
2024-08-15,572.90673828125
2024-08-16,570.9990844726562
2024-08-19,572.08642578125
2024-08-20,573.934814453125
2024-08-21,571.3846435546875
2024-08-22,572.0270385742188
2024-08-23,577.7501831054688
2024-08-26,580.33984375
2024-08-27,580.5572509765625
2024-08-28,581.7334594726562
2024-08-29,584.7284545898438
2024-08-30,583.3743286132812
2024-09-03,591.7562866210938
2024-09-04,597.192626953125
2024-09-05,588.6031494140625
2024-09-06,589.9771118164062
2024-09-09,587.229248046875
2024-09-10,592.1022338867188
2024-09-11,582.9295043945312
2024-09-12,581.6148681640625
2024-09-13,587.4466552734375
2024-09-16,584.3914794921875
2024-09-17,573.3016357421875
2024-09-18,575.969970703125
2024-09-19,572.4188232421875
2024-09-20,570.365478515625
2024-09-23,568.7882690429688
2024-09-24,570.553955078125
2024-09-25,571.6649169921875
2024-09-26,570.177001953125
2024-09-27,577.1602172851562
2024-09-30,579.9674072265625
2024-10-01,578.5985107421875
2024-10-02,587.5359497070312
2024-10-03,587.9723510742188
2024-10-04,586.4349365234375
2024-10-07,578.8564453125
2024-10-08,576.8924560546875
2024-10-09,586.4547119140625
2024-10-10,592.8825073242188
2024-10-11,593.2296752929688
2024-10-14,600.5204467773438
2024-10-15,551.8062744140625
2024-10-16,566.7349853515625
2024-10-17,561.4677734375
2024-10-18,565.0189208984375
2024-10-21,566.8638916015625
2024-10-22,565.266845703125
2024-10-23,560.0889892578125
2024-10-24,556.289794921875
2024-10-25,560.0096435546875
2024-10-28,560.6841430664062
2024-10-29,557.5991821289062
2024-10-30,558.4224853515625
2024-10-31,559.9500732421875
2024-11-01,562.9854736328125
2024-11-04,553.2743530273438
2024-11-05,562.4597778320312
2024-11-06,591.8806762695312
2024-11-07,600.570068359375
2024-11-08,610.8465576171875
2024-11-11,620.2105102539062
2024-11-12,609.7156982421875
2024-11-13,600.9866943359375
2024-11-14,588.3692016601562
2024-11-15,587.4566040039062
2024-11-18,584.8974609375
2024-11-19,572.349365234375
2024-11-20,595.659912109375
2024-11-21,592.6741943359375
2024-11-22,586.1076049804688
2024-11-25,600.947021484375
2024-11-26,601.8992309570312
2024-11-27,603.4764404296875
2024-11-29,605.2817993164062
2024-12-02,603.6152954101562
2024-12-03,600.3517456054688
2024-12-04,605.8670043945312
2024-12-05,574.3034057617188
2024-12-06,545.1900634765625
2024-12-09,558.2343139648438
2024-12-10,562.7848510742188
2024-12-11,531.2595825195312
2024-12-12,513.565185546875
2024-12-13,518.2650756835938
2024-12-16,496.3786315917969
2024-12-17,483.453857421875
2024-12-18,497.59344482421875
2024-12-19,487.1679992675781
2024-12-20,498.001708984375
2024-12-23,504.1852722167969
2024-12-24,503.9463195800781
2024-12-26,508.9748229980469
2024-12-27,507.8197326660156
2024-12-30,505.6390686035156
