Date,Close
2024-08-01,38.89702606201172
2024-08-02,39.01129150390625
2024-08-05,37.8972282409668
2024-08-06,38.335235595703125
2024-08-07,38.354278564453125
2024-08-08,38.58280563354492
2024-08-09,38.80181121826172
2024-08-12,38.592323303222656
2024-08-13,38.83037567138672
2024-08-14,38.94464111328125
2024-08-15,38.12575912475586
2024-08-16,38.66850280761719
2024-08-19,38.79228973388672
2024-08-20,38.89702606201172
2024-08-21,39.087467193603516
2024-08-22,38.91606903076172
2024-08-23,39.23981475830078
2024-08-26,39.506431579589844
2024-08-27,39.468345642089844
2024-08-28,39.506431579589844
2024-08-29,39.27790832519531
2024-08-30,39.782569885253906
2024-09-03,40.87759017944336
2024-09-04,39.49690628051758
2024-09-05,39.33503723144531
2024-09-06,39.18268585205078
2024-09-09,40.68714904785156
2024-09-10,41.563167572021484
2024-09-11,41.70599365234375
2024-09-12,41.763126373291016
2024-09-13,42.30587387084961
2024-09-16,42.84862518310547
2024-09-17,41.97260665893555
2024-09-18,41.782169342041016
2024-09-19,41.839298248291016
2024-09-20,42.21065902709961
2024-09-23,42.14400100708008
2024-09-24,42.524879455566406
2024-09-25,42.420135498046875
2024-09-26,42.48678970336914
2024-09-27,42.74388122558594
2024-09-30,42.7629280090332
2024-10-01,43.048583984375
2024-10-02,42.896236419677734
2024-10-03,42.391571044921875
2024-10-04,42.06782913208008
2024-10-07,41.744083404541016
2024-10-08,41.90595245361328
2024-10-09,42.00117111206055
2024-10-10,41.53505325317383
2024-10-11,41.583404541015625
2024-10-14,41.767147064208984
2024-10-15,42.29903030395508
2024-10-16,42.46342849731445
2024-10-17,42.40540313720703
2024-10-18,42.540794372558594
2024-10-21,42.260345458984375
2024-10-22,40.1328239440918
2024-10-23,41.44801712036133
2024-10-24,40.48096466064453
2024-10-25,40.01677703857422
2024-10-28,40.24886703491211
2024-10-29,39.96842575073242
2024-10-30,39.92007064819336
2024-10-31,40.742069244384766
2024-11-01,39.9974365234375
2024-11-04,39.70731735229492
2024-11-05,39.900726318359375
2024-11-06,39.80402374267578
2024-11-07,39.23345947265625
2024-11-08,39.14642333984375
2024-11-11,39.10774230957031
2024-11-12,39.069061279296875
2024-11-13,39.78468322753906
2024-11-14,39.52357482910156
2024-11-15,40.27788162231445
2024-11-18,40.85811233520508
2024-11-19,40.54865646362305
2024-11-20,40.8291015625
2024-11-21,41.099876403808594
2024-11-22,41.72846603393555
2024-11-25,42.53112030029297
2024-11-26,42.90827178955078
2024-11-27,42.91794204711914
2024-11-29,42.8792610168457
2024-12-02,42.40540313720703
2024-12-03,42.38606643676758
2024-12-04,41.11922073364258
2024-12-05,41.148231506347656
2024-12-06,40.974159240722656
2024-12-09,40.9644889831543
2024-12-10,40.906463623046875
2024-12-11,40.60668182373047
2024-12-12,40.6937141418457
2024-12-13,40.88712692260742
2024-12-16,39.53324890136719
2024-12-17,39.43654251098633
2024-12-18,38.91433334350586
2024-12-19,38.653228759765625
2024-12-20,38.61454772949219
2024-12-23,38.62421417236328
2024-12-24,38.488826751708984
2024-12-26,38.6435546875
2024-12-27,38.6048698425293
2024-12-30,38.295413970947266
