Date,Close
2024-08-01,414.6962585449219
2024-08-02,406.12615966796875
2024-08-05,392.8633728027344
2024-08-06,397.29754638671875
2024-08-07,396.1243896484375
2024-08-08,400.3597106933594
2024-08-09,403.6704406738281
2024-08-12,404.4559020996094
2024-08-13,411.6142272949219
2024-08-14,414.4477233886719
2024-08-15,419.34808349609375
2024-08-16,416.7983093261719
2024-08-19,419.8460693359375
2024-08-20,423.10302734375
2024-08-21,422.4456787109375
2024-08-22,413.88995361328125
2024-08-23,415.1250305175781
2024-08-26,411.8382263183594
2024-08-27,412.18682861328125
2024-08-28,408.9597473144531
2024-08-29,411.4696960449219
2024-08-30,415.4736328125
2024-09-03,407.80438232421875
2024-09-04,407.26654052734375
2024-09-05,406.75860595703125
2024-09-06,400.0953369140625
2024-09-09,404.0992431640625
2024-09-10,412.5453796386719
2024-09-11,421.3500671386719
2024-09-12,425.29425048828125
2024-09-13,428.869873046875
2024-09-16,429.61688232421875
2024-09-17,433.41168212890625
2024-09-18,429.0890197753906
2024-09-19,436.9375305175781
2024-09-20,433.53118896484375
2024-09-23,431.77825927734375
2024-09-24,427.45556640625
2024-09-25,430.3838195800781
2024-09-26,429.5870056152344
2024-09-27,426.3101501464844
2024-09-30,428.5810241699219
2024-10-01,419.0094299316406
2024-10-02,415.46368408203125
2024-10-03,414.87603759765625
2024-10-04,414.39794921875
2024-10-07,407.9040222167969
2024-10-08,413.0533447265625
2024-10-09,415.7923278808594
2024-10-10,414.1788024902344
2024-10-11,414.65692138671875
2024-10-14,417.46563720703125
2024-10-15,417.0672302246094
2024-10-16,414.45770263671875
2024-10-17,415.0553283691406
2024-10-18,416.4895324707031
2024-10-21,417.1070861816406
2024-10-22,425.8022155761719
2024-10-23,422.9038391113281
2024-10-24,423.0332946777344
2024-10-25,426.43963623046875
2024-10-28,424.8858947753906
2024-10-29,430.2244873046875
2024-10-30,430.8021545410156
2024-10-31,404.72674560546875
2024-11-01,408.73065185546875
2024-11-04,406.8282775878906
2024-11-05,409.8163146972656
2024-11-06,418.50146484375
2024-11-07,423.73052978515625
2024-11-08,420.85205078125
2024-11-11,416.34014892578125
2024-11-12,421.340087890625
2024-11-13,423.50146484375
2024-11-14,425.1846923828125
2024-11-15,413.3421936035156
2024-11-18,414.0991516113281
2024-11-19,416.1210632324219
2024-11-20,413.8302001953125
2024-11-21,412.0437927246094
2024-11-22,416.16552734375
2024-11-25,417.95196533203125
2024-11-26,427.133544921875
2024-11-27,422.1435546875
2024-11-29,422.61260986328125
2024-12-02,430.1175842285156
2024-12-03,430.3371276855469
2024-12-04,436.544677734375
2024-12-05,441.7342529296875
2024-12-06,442.682373046875
2024-12-09,445.12744140625
2024-12-10,442.4428405761719
2024-12-11,448.0915222167969
2024-12-12,448.6603698730469
2024-12-13,446.37493896484375
2024-12-16,450.6863098144531
2024-12-17,453.5505676269531
2024-12-18,436.5147399902344
2024-12-19,436.15545654296875
2024-12-20,435.726318359375
2024-12-23,434.3790283203125
2024-12-24,438.4508361816406
2024-12-26,437.2332763671875
2024-12-27,429.66845703125
2024-12-30,423.9798583984375
