Date,Close
2024-08-01,492.2867126464844
2024-08-02,463.26849365234375
2024-08-05,451.8304443359375
2024-08-06,462.8550720214844
2024-08-07,465.60137939453125
2024-08-08,478.1614990234375
2024-08-09,482.5811767578125
2024-08-12,477.8957214355469
2024-08-13,484.23486328125
2024-08-14,490.88897705078125
2024-08-15,491.2039489746094
2024-08-16,496.36187744140625
2024-08-19,496.7752990722656
2024-08-20,489.5502624511719
2024-08-21,488.6840515136719
2024-08-22,489.953857421875
2024-08-23,501.4410705566406
2024-08-26,499.91534423828125
2024-08-27,499.3149108886719
2024-08-28,495.4464416503906
2024-08-29,502.11041259765625
2024-08-30,505.22943115234375
2024-09-03,482.66363525390625
2024-09-04,485.8123779296875
2024-09-05,483.07952880859375
2024-09-06,474.890869140625
2024-09-09,483.76275634765625
2024-09-10,462.53369140625
2024-09-11,466.533935546875
2024-09-12,469.3955078125
2024-09-13,474.2769775390625
2024-09-16,480.38629150390625
2024-09-17,480.614013671875
2024-09-18,479.8119812011719
2024-09-19,498.8725891113281
2024-09-20,493.52569580078125
2024-09-23,492.5157470703125
2024-09-24,493.1197204589844
2024-09-25,486.3074645996094
2024-09-26,492.03057861328125
2024-09-27,493.60491943359375
2024-09-30,490.23834228515625
2024-10-01,485.34698486328125
2024-10-02,487.1490478515625
2024-10-03,481.3170471191406
2024-10-04,490.2878723144531
2024-10-07,489.753173828125
2024-10-08,491.68402099609375
2024-10-09,500.20928955078125
2024-10-10,498.7636413574219
2024-10-11,511.2198486328125
2024-10-14,517.6063842773438
2024-10-15,517.2400512695312
2024-10-16,524.6464233398438
2024-10-17,523.794921875
2024-10-18,523.2998657226562
2024-10-21,512.705078125
2024-10-22,513.2001953125
2024-10-23,512.111083984375
2024-10-24,519.3391723632812
2024-10-25,507.5562744140625
2024-10-28,518.4282836914062
2024-10-29,519.1213989257812
2024-10-30,519.240234375
2024-10-31,512.6951904296875
2024-11-01,514.2398681640625
2024-11-04,506.4374084472656
2024-11-05,521.7750244140625
2024-11-06,590.1158447265625
2024-11-07,576.4417114257812
2024-11-08,583.4619750976562
2024-11-11,596.413330078125
2024-11-12,586.75927734375
2024-11-13,588.3731689453125
2024-11-14,582.818359375
2024-11-15,587.6998901367188
2024-11-18,582.2044677734375
2024-11-19,575.6595458984375
2024-11-20,576.2041015625
2024-11-21,590.2445678710938
2024-11-22,596.8489990234375
2024-11-25,597.0964965820312
2024-11-26,599.542236328125
2024-11-27,599.4728393554688
2024-11-29,602.58203125
2024-12-02,598.7410888671875
2024-12-03,599.1092529296875
2024-12-04,595.755859375
2024-12-05,593.8552856445312
2024-12-06,596.7210693359375
2024-12-09,591.1884765625
2024-12-10,582.1433715820312
2024-12-11,589.6361694335938
2024-12-12,588.6908569335938
2024-12-13,582.5911254882812
2024-12-16,583.4369506835938
2024-12-17,571.8444213867188
2024-12-18,547.5349731445312
2024-12-19,551.2564697265625
2024-12-20,563.3067016601562
2024-12-23,567.9636840820312
2024-12-24,579.9143676757812
2024-12-26,578.362060546875
2024-12-27,573.3370361328125
2024-12-30,570.719970703125
