Date,Close
2024-08-01,162.70896911621094
2024-08-02,167.0199737548828
2024-08-05,165.03631591796875
2024-08-06,165.06576538085938
2024-08-07,166.9610595703125
2024-08-08,167.79574584960938
2024-08-09,167.47169494628906
2024-08-12,163.80882263183594
2024-08-13,164.28016662597656
2024-08-14,165.7630157470703
2024-08-15,164.89883422851562
2024-08-16,164.869384765625
2024-08-19,165.3898468017578
2024-08-20,167.34405517578125
2024-08-21,167.09854125976562
2024-08-22,167.08871459960938
2024-08-23,166.1263427734375
2024-08-26,167.28512573242188
2024-08-27,166.2049102783203
2024-08-28,166.01834106445312
2024-08-29,166.9708709716797
2024-08-30,168.45370483398438
2024-09-03,171.38009643554688
2024-09-04,172.73526000976562
2024-09-05,172.31300354003906
2024-09-06,172.4308319091797
2024-09-09,172.89239501953125
2024-09-10,174.5912628173828
2024-09-11,170.79087829589844
2024-09-12,170.34898376464844
2024-09-13,170.94802856445312
2024-09-16,174.0511474609375
2024-09-17,172.7156219482422
2024-09-18,170.79087829589844
2024-09-19,168.45370483398438
2024-09-20,171.0854949951172
2024-09-23,170.6436004638672
2024-09-24,170.12313842773438
2024-09-25,169.16075134277344
2024-09-26,170.0936737060547
2024-09-27,170.4275665283203
2024-09-30,170.08384704589844
2024-10-01,169.9267120361328
2024-10-02,168.8268585205078
2024-10-03,167.05926513671875
2024-10-04,165.84156799316406
2024-10-07,164.1132354736328
2024-10-08,165.13453674316406
2024-10-09,166.22454833984375
2024-10-10,165.91030883789062
2024-10-11,168.0117950439453
2024-10-14,169.40625
2024-10-15,170.44720458984375
2024-10-16,169.2786102294922
2024-10-17,169.18038940429688
2024-10-18,169.1873016357422
2024-10-21,167.46856689453125
2024-10-22,167.62661743164062
2024-10-23,167.50807189941406
2024-10-24,167.54757690429688
2024-10-25,166.16470336914062
2024-10-28,167.23150634765625
2024-10-29,165.12753295898438
2024-10-30,164.12986755371094
2024-10-31,163.16183471679688
2024-11-01,163.08282470703125
2024-11-04,163.0630645751953
2024-11-05,163.7347412109375
2024-11-06,159.08229064941406
2024-11-07,161.41346740722656
2024-11-08,165.6609344482422
2024-11-11,164.00146484375
2024-11-12,163.81378173828125
2024-11-13,164.5447235107422
2024-11-14,165.0386199951172
2024-11-15,167.46856689453125
2024-11-18,168.66378784179688
2024-11-19,168.67364501953125
2024-11-20,168.8020782470703
2024-11-21,170.6393585205078
2024-11-22,174.12620544433594
2024-11-25,175.22265625
2024-11-26,177.1191864013672
2024-11-27,177.16859436035156
2024-11-29,177.06980895996094
2024-12-02,177.50442504882812
2024-12-03,173.2767333984375
2024-12-04,172.9705047607422
2024-12-05,173.8792724609375
2024-12-06,171.6962890625
2024-12-09,168.7032928466797
2024-12-10,170.17507934570312
2024-12-11,168.54525756835938
2024-12-12,168.7625732421875
2024-12-13,168.97000122070312
2024-12-16,169.04901123046875
2024-12-17,168.24891662597656
2024-12-18,167.01419067382812
2024-12-19,167.1228485107422
2024-12-20,166.00665283203125
2024-12-23,166.0560302734375
2024-12-24,166.8759002685547
2024-12-26,168.08099365234375
2024-12-27,167.4586944580078
2024-12-30,165.04849243164062
